run_date,wave,source_markdown_path,source_pdf_path,cleaned_tmp_path,cleaned_canonical_path,raw_lines,cleaned_lines,removed_artifact_lines,table_captions,normalized_tables,profile
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/OMA-WAP-260_101-WIM-SIN-20020107-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/OMA-WAP-260_101-WIM-SIN-20020107-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/OMA-WAP-260_101-WIM-SIN-20020107-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/OMA-WAP-260_101-WIM-SIN-20020107-a.cleaned.md,129,103,20,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-161-WMLScriptCrypto-20010620-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-161-WMLScriptCrypto-20010620-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-161-WMLScriptCrypto-20010620-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-161-WMLScriptCrypto-20010620-a.cleaned.md,606,559,42,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-161_101-WMLScriptCrypto-20010730-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-161_101-WMLScriptCrypto-20010730-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-161_101-WMLScriptCrypto-20010730-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-161_101-WMLScriptCrypto-20010730-a.cleaned.md,149,132,10,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-187-TransportE2ESec-20010628-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-187-TransportE2ESec-20010628-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-187-TransportE2ESec-20010628-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-187-TransportE2ESec-20010628-a.cleaned.md,591,535,49,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-187_101-TransportE2ESec-20011009-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-187_101-TransportE2ESec-20011009-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-187_101-TransportE2ESec-20011009-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-187_101-TransportE2ESec-20011009-a.cleaned.md,72,50,16,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-211-WAPCert-20010522-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-211-WAPCert-20010522-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-211-WAPCert-20010522-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-211-WAPCert-20010522-a.cleaned.md,664,618,44,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-211_104-WAPCert-20010928-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-211_104-WAPCert-20010928-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-211_104-WAPCert-20010928-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-211_104-WAPCert-20010928-a.cleaned.md,156,134,16,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-217-WPKI-20010424-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-217-WPKI-20010424-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-217-WPKI-20010424-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-217-WPKI-20010424-a.cleaned.md,1240,1099,131,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-217_103-WPKI-20011102-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-217_103-WPKI-20011102-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-217_103-WPKI-20011102-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-217_103-WPKI-20011102-a.cleaned.md,210,187,17,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-219-TLS-20010411-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-219-TLS-20010411-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-219-TLS-20010411-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-219-TLS-20010411-a.cleaned.md,343,296,39,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-219_100-TLS-20011029-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-219_100-TLS-20011029-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-219_100-TLS-20011029-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-219_100-TLS-20011029-a.cleaned.md,154,131,17,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-248-UAProf-20011020-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-248-UAProf-20011020-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-248-UAProf-20011020-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-248-UAProf-20011020-a.cleaned.md,1910,1787,104,1,1,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-260-WIM-20010712-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-260-WIM-20010712-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-260-WIM-20010712-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-260-WIM-20010712-a.cleaned.md,3460,3201,244,4,4,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-261-WTLS-20010406-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-261-WTLS-20010406-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-261-WTLS-20010406-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-261-WTLS-20010406-a.cleaned.md,2694,2586,89,5,5,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-261_100-WTLS-20010926-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-261_100-WTLS-20010926-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-261_100-WTLS-20010926-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-261_100-WTLS-20010926-a.cleaned.md,98,80,12,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-261_101-WTLS-20011027-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-261_101-WTLS-20011027-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-261_101-WTLS-20011027-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-261_101-WTLS-20011027-a.cleaned.md,91,73,12,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-261_102-WTLS-20011027-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-261_102-WTLS-20011027-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/ext/WAP-261_102-WTLS-20011027-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-261_102-WTLS-20011027-a.cleaned.md,82,64,12,0,0,docling:dlparse_v4,no-ocr,image-placeholder
